image,path,label,calf,station,before,from,conf,type,box_x,box_y,box_width,box_height
image_84_12_6771_2_2022-02-18 15:17:36_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_84_12_6771_2_2022-02-18 15:17:36_Diarrhé.png,Diarrhé,6771,2,2022-02-18 15:17:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218150001_20220218160001.mp4,0.85936886,Face,1522.8619,585.08203,340.35254,518.75073
image_84_13_6771_2_2022-02-18 15:17:36_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_84_13_6771_2_2022-02-18 15:17:36_Diarrhé.png,Diarrhé,6771,2,2022-02-18 15:17:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218150001_20220218160001.mp4,0.8226304,Face,1580.2673,570.58484,318.19397,569.85004
image_84_14_6771_2_2022-02-18 15:17:36_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_84_14_6771_2_2022-02-18 15:17:36_Diarrhé.png,Diarrhé,6771,2,2022-02-18 15:17:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218150001_20220218160001.mp4,0.8390913,Face,1574.6077,619.78375,323.54358,574.85754
image_84_15_6771_2_2022-02-18 15:17:36_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_84_15_6771_2_2022-02-18 15:17:36_Diarrhé.png,Diarrhé,6771,2,2022-02-18 15:17:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218150001_20220218160001.mp4,0.8100088,Face,1575.7559,654.0712,325.23596,577.8207
image_84_16_6771_2_2022-02-18 15:17:36_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_84_16_6771_2_2022-02-18 15:17:36_Diarrhé.png,Diarrhé,6771,2,2022-02-18 15:17:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218150001_20220218160001.mp4,0.8149827,Face,1539.3488,677.6116,374.5105,613.973
image_87_16_6778_2_2022-02-18 20:51:10_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_87_16_6778_2_2022-02-18 20:51:10_Diarrhé.png,Diarrhé,6778,2,2022-02-18 20:51:10,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218200001_20220218210001.mp4,0.8020843,Left,1479.3413,873.2687,587.35876,546.39923
image_87_18_6778_2_2022-02-18 20:51:10_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_87_18_6778_2_2022-02-18 20:51:10_Diarrhé.png,Diarrhé,6778,2,2022-02-18 20:51:10,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218200001_20220218210001.mp4,0.8162396,Left,1502.2908,867.0797,621.42053,564.4775
image_87_19_6778_2_2022-02-18 20:51:10_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_87_19_6778_2_2022-02-18 20:51:10_Diarrhé.png,Diarrhé,6778,2,2022-02-18 20:51:10,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218200001_20220218210001.mp4,0.81375057,Left,1513.6022,841.62146,631.2322,541.2671
"image_106_6_6783_2_2022-02-18 12:07:45_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_106_6_6783_2_2022-02-18 12:07:45_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6783,2,2022-02-18 12:07:45,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218114058_20220218130001.mp4,0.84322155,Face,1494.179,825.5747,359.78333,546.53424
"image_106_7_6783_2_2022-02-18 12:07:45_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_106_7_6783_2_2022-02-18 12:07:45_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6783,2,2022-02-18 12:07:45,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218114058_20220218130001.mp4,0.8414373,Face,1520.1792,852.24567,350.964,554.3988
"image_106_8_6783_2_2022-02-18 12:07:45_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_106_8_6783_2_2022-02-18 12:07:45_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6783,2,2022-02-18 12:07:45,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218114058_20220218130001.mp4,0.8498752,Face,1533.1594,854.2425,364.36597,577.6012
"image_106_9_6783_2_2022-02-18 12:07:45_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_106_9_6783_2_2022-02-18 12:07:45_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6783,2,2022-02-18 12:07:45,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218114058_20220218130001.mp4,0.8214215,Face,1544.6382,857.26965,353.09705,588.20514
"image_106_10_6783_2_2022-02-18 12:07:45_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_106_10_6783_2_2022-02-18 12:07:45_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6783,2,2022-02-18 12:07:45,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218114058_20220218130001.mp4,0.82881385,Face,1543.6147,866.547,379.9845,604.69794
"image_106_13_6783_2_2022-02-18 12:07:45_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_106_13_6783_2_2022-02-18 12:07:45_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6783,2,2022-02-18 12:07:45,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218114058_20220218130001.mp4,0.83600235,Face,1552.99,893.06433,428.28064,611.48413
"image_106_14_6783_2_2022-02-18 12:07:45_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_106_14_6783_2_2022-02-18 12:07:45_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6783,2,2022-02-18 12:07:45,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218114058_20220218130001.mp4,0.8168827,Face,1514.3629,929.2366,447.34546,586.57806
"image_106_15_6783_2_2022-02-18 12:07:45_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_106_15_6783_2_2022-02-18 12:07:45_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6783,2,2022-02-18 12:07:45,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218114058_20220218130001.mp4,0.84036183,Face,1499.9498,944.543,436.97266,564.0123
"image_108_12_6783_2_2022-02-18 21:10:33_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_108_12_6783_2_2022-02-18 21:10:33_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6783,2,2022-02-18 21:10:33,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218210001_20220218220000.mp4,0.81339395,Face,1530.793,673.69714,362.04688,461.65195
"image_108_13_6783_2_2022-02-18 21:10:33_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_108_13_6783_2_2022-02-18 21:10:33_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6783,2,2022-02-18 21:10:33,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218210001_20220218220000.mp4,0.80094045,Face,1536.9128,683.8638,371.17883,480.02783
"image_108_14_6783_2_2022-02-18 21:10:33_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_108_14_6783_2_2022-02-18 21:10:33_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6783,2,2022-02-18 21:10:33,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218210001_20220218220000.mp4,0.8298708,Face,1532.0154,695.39966,352.02344,508.39386
"image_108_15_6783_2_2022-02-18 21:10:33_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_108_15_6783_2_2022-02-18 21:10:33_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6783,2,2022-02-18 21:10:33,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218210001_20220218220000.mp4,0.82403064,Face,1566.6692,697.2444,323.66296,549.5187
"image_108_17_6783_2_2022-02-18 21:10:33_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_108_17_6783_2_2022-02-18 21:10:33_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6783,2,2022-02-18 21:10:33,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218210001_20220218220000.mp4,0.82348686,Face,1563.7349,709.64453,433.35974,527.4485
"image_108_18_6783_2_2022-02-18 21:10:33_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_108_18_6783_2_2022-02-18 21:10:33_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6783,2,2022-02-18 21:10:33,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218210001_20220218220000.mp4,0.8340676,Face,1504.0399,770.1284,516.3601,500.12158
image_113_11_6391_2_2022-02-17 20:57:56_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_113_11_6391_2_2022-02-17 20:57:56_Diarrhé.png,Diarrhé,6391,2,2022-02-17 20:57:56,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217200001_20220217210001.mp4,0.83345425,Face,1373.1638,513.31616,241.8617,336.89618
image_113_12_6391_2_2022-02-17 20:57:56_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_113_12_6391_2_2022-02-17 20:57:56_Diarrhé.png,Diarrhé,6391,2,2022-02-17 20:57:56,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217200001_20220217210001.mp4,0.8119501,Face,1380.8328,519.4166,253.74585,386.55087
image_113_13_6391_2_2022-02-17 20:57:56_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_113_13_6391_2_2022-02-17 20:57:56_Diarrhé.png,Diarrhé,6391,2,2022-02-17 20:57:56,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217200001_20220217210001.mp4,0.81682515,Face,1370.2451,577.41394,232.00757,425.87335
image_113_14_6391_2_2022-02-17 20:57:56_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_113_14_6391_2_2022-02-17 20:57:56_Diarrhé.png,Diarrhé,6391,2,2022-02-17 20:57:56,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217200001_20220217210001.mp4,0.8164756,Face,1387.044,599.38135,271.41248,415.18716
image_113_17_6391_2_2022-02-17 20:57:56_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_113_17_6391_2_2022-02-17 20:57:56_Diarrhé.png,Diarrhé,6391,2,2022-02-17 20:57:56,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217200001_20220217210001.mp4,0.8523865,Face,1448.7612,729.8442,300.55835,538.7451
image_113_18_6391_2_2022-02-17 20:57:56_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_113_18_6391_2_2022-02-17 20:57:56_Diarrhé.png,Diarrhé,6391,2,2022-02-17 20:57:56,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217200001_20220217210001.mp4,0.8310967,Face,1459.9094,747.84064,313.6654,566.39417
image_113_19_6391_2_2022-02-17 20:57:56_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_113_19_6391_2_2022-02-17 20:57:56_Diarrhé.png,Diarrhé,6391,2,2022-02-17 20:57:56,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217200001_20220217210001.mp4,0.8421847,Face,1475.6606,793.20435,300.48083,569.91315
image_119_8_6773_2_2022-02-17 15:44:14_Healthy.png,/data/konrad/datasets/images/Healthy/image_119_8_6773_2_2022-02-17 15:44:14_Healthy.png,Healthy,6773,2,2022-02-17 15:44:14,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217150001_20220217160001.mp4,0.8196159,Face,1443.4226,1061.0952,425.43237,469.80957
image_119_13_6773_2_2022-02-17 15:44:14_Healthy.png,/data/konrad/datasets/images/Healthy/image_119_13_6773_2_2022-02-17 15:44:14_Healthy.png,Healthy,6773,2,2022-02-17 15:44:14,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217150001_20220217160001.mp4,0.8232275,Face,1494.8489,978.9094,426.68372,581.34906
"image_147_0_6780_2_2022-02-17 09:05:44_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_147_0_6780_2_2022-02-17 09:05:44_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6780,2,2022-02-17 09:05:44,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217090001_20220217100001.mp4,0.83205724,Face,1422.7266,866.9777,396.713,554.723
"image_147_1_6780_2_2022-02-17 09:05:44_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_147_1_6780_2_2022-02-17 09:05:44_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6780,2,2022-02-17 09:05:44,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217090001_20220217100001.mp4,0.8149935,Face,1450.4451,914.9322,429.62,567.5919
"image_147_2_6780_2_2022-02-17 09:05:44_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_147_2_6780_2_2022-02-17 09:05:44_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6780,2,2022-02-17 09:05:44,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217090001_20220217100001.mp4,0.82436943,Face,1468.0242,942.9276,415.46033,544.5154
"image_147_3_6780_2_2022-02-17 09:05:44_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_147_3_6780_2_2022-02-17 09:05:44_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6780,2,2022-02-17 09:05:44,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217090001_20220217100001.mp4,0.8239255,Face,1480.651,971.4839,394.88525,541.8782
"image_147_4_6780_2_2022-02-17 09:05:44_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_147_4_6780_2_2022-02-17 09:05:44_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6780,2,2022-02-17 09:05:44,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217090001_20220217100001.mp4,0.8671715,Face,1483.352,999.1605,405.13147,529.44476
"image_147_5_6780_2_2022-02-17 09:05:44_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_147_5_6780_2_2022-02-17 09:05:44_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6780,2,2022-02-17 09:05:44,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217090001_20220217100001.mp4,0.8421455,Face,1468.5101,1039.7313,420.3689,506.83228
image_194_6_6403_2_2022-02-17 08:52:45_Healthy.png,/data/konrad/datasets/images/Healthy/image_194_6_6403_2_2022-02-17 08:52:45_Healthy.png,Healthy,6403,2,2022-02-17 08:52:45,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217080001_20220217090001.mp4,0.8142708,Left,1409.9598,935.9499,416.6604,408.05408
image_200_16_6707_1_2022-02-17 14:00:52_Healthy.png,/data/konrad/datasets/images/Healthy/image_200_16_6707_1_2022-02-17 14:00:52_Healthy.png,Healthy,6707,1,2022-02-17 14:00:52,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220217140000_20220217150000.mp4,0.8423299,Face,519.2748,757.0797,551.1824,505.78394
image_200_17_6707_1_2022-02-17 14:00:52_Healthy.png,/data/konrad/datasets/images/Healthy/image_200_17_6707_1_2022-02-17 14:00:52_Healthy.png,Healthy,6707,1,2022-02-17 14:00:52,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220217140000_20220217150000.mp4,0.82154953,Face,512.57153,767.54254,553.6083,507.24268
image_200_18_6707_1_2022-02-17 14:00:52_Healthy.png,/data/konrad/datasets/images/Healthy/image_200_18_6707_1_2022-02-17 14:00:52_Healthy.png,Healthy,6707,1,2022-02-17 14:00:52,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220217140000_20220217150000.mp4,0.822854,Face,486.86673,772.1044,555.2316,510.7829
image_200_19_6707_1_2022-02-17 14:00:52_Healthy.png,/data/konrad/datasets/images/Healthy/image_200_19_6707_1_2022-02-17 14:00:52_Healthy.png,Healthy,6707,1,2022-02-17 14:00:52,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch1_main_20220217140000_20220217150000.mp4,0.83326113,Face,480.97284,781.4558,578.6455,512.904
"image_208_1_6791_2_2022-02-17 18:02:17_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_208_1_6791_2_2022-02-17 18:02:17_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6791,2,2022-02-17 18:02:17,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217180001_20220217190001.mp4,0.84285265,Face,1511.4597,754.5456,400.82507,415.30188
"image_208_7_6791_2_2022-02-17 18:02:17_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_208_7_6791_2_2022-02-17 18:02:17_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6791,2,2022-02-17 18:02:17,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217180001_20220217190001.mp4,0.8119416,Face,1514.3579,685.78613,438.27234,409.8762
"image_208_9_6791_2_2022-02-17 18:02:17_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_208_9_6791_2_2022-02-17 18:02:17_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6791,2,2022-02-17 18:02:17,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217180001_20220217190001.mp4,0.84555304,Face,1501.499,764.15674,415.41333,435.14825
"image_208_10_6791_2_2022-02-17 18:02:17_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_208_10_6791_2_2022-02-17 18:02:17_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6791,2,2022-02-17 18:02:17,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217180001_20220217190001.mp4,0.8082845,Face,1521.9092,795.3346,335.11377,442.6267
"image_208_11_6791_2_2022-02-17 18:02:17_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_208_11_6791_2_2022-02-17 18:02:17_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6791,2,2022-02-17 18:02:17,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217180001_20220217190001.mp4,0.800821,Face,1497.1432,808.49854,379.89185,450.81708
"image_208_12_6791_2_2022-02-17 18:02:17_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_208_12_6791_2_2022-02-17 18:02:17_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6791,2,2022-02-17 18:02:17,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217180001_20220217190001.mp4,0.8152785,Face,1495.428,820.4741,341.146,436.42676
image_219_3_6774_2_2022-02-17 13:11:39_Healthy.png,/data/konrad/datasets/images/Healthy/image_219_3_6774_2_2022-02-17 13:11:39_Healthy.png,Healthy,6774,2,2022-02-17 13:11:39,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217130001_20220217140001.mp4,0.8013552,Face,1553.345,608.8849,332.18176,556.71906
image_219_7_6774_2_2022-02-17 13:11:39_Healthy.png,/data/konrad/datasets/images/Healthy/image_219_7_6774_2_2022-02-17 13:11:39_Healthy.png,Healthy,6774,2,2022-02-17 13:11:39,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217130001_20220217140001.mp4,0.8688729,Face,1503.4636,811.71844,421.13733,554.44055
image_219_8_6774_2_2022-02-17 13:11:39_Healthy.png,/data/konrad/datasets/images/Healthy/image_219_8_6774_2_2022-02-17 13:11:39_Healthy.png,Healthy,6774,2,2022-02-17 13:11:39,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217130001_20220217140001.mp4,0.8324463,Face,1472.4644,864.7301,465.61023,537.5312
image_219_9_6774_2_2022-02-17 13:11:39_Healthy.png,/data/konrad/datasets/images/Healthy/image_219_9_6774_2_2022-02-17 13:11:39_Healthy.png,Healthy,6774,2,2022-02-17 13:11:39,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217130001_20220217140001.mp4,0.8109852,Face,1439.303,920.9813,480.37585,536.1296
image_219_10_6774_2_2022-02-17 13:11:39_Healthy.png,/data/konrad/datasets/images/Healthy/image_219_10_6774_2_2022-02-17 13:11:39_Healthy.png,Healthy,6774,2,2022-02-17 13:11:39,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217130001_20220217140001.mp4,0.8447122,Face,1441.6453,949.86816,421.60962,541.82135
image_219_18_6774_2_2022-02-17 13:11:39_Healthy.png,/data/konrad/datasets/images/Healthy/image_219_18_6774_2_2022-02-17 13:11:39_Healthy.png,Healthy,6774,2,2022-02-17 13:11:39,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217130001_20220217140001.mp4,0.8691449,Face,1441.0135,957.48773,428.91943,578.4789
image_219_19_6774_2_2022-02-17 13:11:39_Healthy.png,/data/konrad/datasets/images/Healthy/image_219_19_6774_2_2022-02-17 13:11:39_Healthy.png,Healthy,6774,2,2022-02-17 13:11:39,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217130001_20220217140001.mp4,0.85062426,Face,1452.8752,1000.40955,436.49597,548.96313
image_233_9_6787_2_2022-02-17 10:18:30_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_233_9_6787_2_2022-02-17 10:18:30_Pneumonie.png,Pneumonie,6787,2,2022-02-17 10:18:30,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217100001_20220217110001.mp4,0.84997,Left,1425.2743,655.0844,386.2068,386.61243
image_233_12_6787_2_2022-02-17 10:18:30_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_233_12_6787_2_2022-02-17 10:18:30_Pneumonie.png,Pneumonie,6787,2,2022-02-17 10:18:30,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217100001_20220217110001.mp4,0.80061936,Face,1465.9956,686.0075,449.23877,426.77905
image_233_13_6787_2_2022-02-17 10:18:30_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_233_13_6787_2_2022-02-17 10:18:30_Pneumonie.png,Pneumonie,6787,2,2022-02-17 10:18:30,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217100001_20220217110001.mp4,0.81611556,Face,1479.0872,698.44604,470.3379,423.6236
image_233_15_6787_2_2022-02-17 10:18:30_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_233_15_6787_2_2022-02-17 10:18:30_Pneumonie.png,Pneumonie,6787,2,2022-02-17 10:18:30,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217100001_20220217110001.mp4,0.8230599,Face,1473.5239,753.9773,458.156,437.0728
