video,path,label,duration,calf,station,before,from
clip_340_6388_10_2022-03-12 06:55:29_Diarrhé.mp4,temp_videos/Diarrhé/clip_340_6388_10_2022-03-12 06:55:29_Diarrhé.mp4,Diarrhé,20.0,6388,10,2022-03-12 06:55:29,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch10_main_20220312060000_20220312070009.mp4
clip_341_6393_10_2022-03-04 06:36:39_Pneumonie.mp4,temp_videos/Pneumonie/clip_341_6393_10_2022-03-04 06:36:39_Pneumonie.mp4,Pneumonie,20.0,6393,10,2022-03-04 06:36:39,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220304060000_20220304070009.mp4
clip_342_6838_9_2022-03-15 14:01:24_Healthy.mp4,temp_videos/Healthy/clip_342_6838_9_2022-03-15 14:01:24_Healthy.mp4,Healthy,20.0,6838,9,2022-03-15 14:01:24,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220315140008_20220315150008.mp4
clip_343_6391_2_2022-02-19 12:40:41_Healthy.mp4,temp_videos/Healthy/clip_343_6391_2_2022-02-19 12:40:41_Healthy.mp4,Healthy,20.0,6391,2,2022-02-19 12:40:41,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220219114059_20220219130001.mp4
clip_344_6760_10_2022-02-19 21:44:08_Healthy.mp4,temp_videos/Healthy/clip_344_6760_10_2022-02-19 21:44:08_Healthy.mp4,Healthy,20.0,6760,10,2022-02-19 21:44:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220219210009_20220219220000.mp4
clip_345_6827_9_2022-03-30 09:12:11_Healthy.mp4,temp_videos/Healthy/clip_345_6827_9_2022-03-30 09:12:11_Healthy.mp4,Healthy,20.0,6827,9,2022-03-30 09:12:11,/data/public/heureux_2022-02-16_2022-04-16/2022-03-30-2022-04-04/N862A6_ch9_main_20220330090008_20220330100008.mp4
clip_346_6726_10_2022-02-17 14:06:33_Healthy.mp4,temp_videos/Healthy/clip_346_6726_10_2022-02-17 14:06:33_Healthy.mp4,Healthy,20.0,6726,10,2022-02-17 14:06:33,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220217140009_20220217150009.mp4
clip_347_6741_9_2022-02-28 14:35:17_Pneumonie.mp4,temp_videos/Pneumonie/clip_347_6741_9_2022-02-28 14:35:17_Pneumonie.mp4,Pneumonie,20.0,6741,9,2022-02-28 14:35:17,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch9_main_20220228140008_20220228150008.mp4
clip_348_6426_9_2022-03-09 14:49:53_Diarrhé.mp4,temp_videos/Diarrhé/clip_348_6426_9_2022-03-09 14:49:53_Diarrhé.mp4,Diarrhé,20.0,6426,9,2022-03-09 14:49:53,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch9_main_20220309140008_20220309150008.mp4
clip_349_6791_2_2022-02-27 21:21:38_Diarrhé.mp4,temp_videos/Diarrhé/clip_349_6791_2_2022-02-27 21:21:38_Diarrhé.mp4,Diarrhé,20.0,6791,2,2022-02-27 21:21:38,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227210001_20220227220000.mp4
clip_350_6829_9_2022-03-28 18:25:09_Diarrhé.mp4,temp_videos/Diarrhé/clip_350_6829_9_2022-03-28 18:25:09_Diarrhé.mp4,Diarrhé,20.0,6829,9,2022-03-28 18:25:09,/data/public/heureux_2022-02-16_2022-04-16/2022-03-24-2022-03-29/N862A6_ch9_main_20220328180008_20220328190008.mp4
clip_352_6746_10_2022-03-04 07:38:57_Pneumonie.mp4,temp_videos/Pneumonie/clip_352_6746_10_2022-03-04 07:38:57_Pneumonie.mp4,Pneumonie,20.0,6746,10,2022-03-04 07:38:57,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220304070009_20220304080009.mp4
clip_353_6829_9_2022-04-04 07:09:22_Pneumonie.mp4,temp_videos/Pneumonie/clip_353_6829_9_2022-04-04 07:09:22_Pneumonie.mp4,Pneumonie,20.0,6829,9,2022-04-04 07:09:22,/data/public/heureux_2022-02-16_2022-04-16/2022-03-30-2022-04-04/N862A6_ch9_main_20220404070008_20220404080008.mp4
clip_354_6432_9_2022-03-11 08:59:19_Pneumonie.mp4,temp_videos/Pneumonie/clip_354_6432_9_2022-03-11 08:59:19_Pneumonie.mp4,Pneumonie,20.0,6432,9,2022-03-11 08:59:19,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch9_main_20220311080008_20220311090008.mp4
clip_355_6393_10_2022-03-16 08:03:38_Diarrhé.mp4,temp_videos/Diarrhé/clip_355_6393_10_2022-03-16 08:03:38_Diarrhé.mp4,Diarrhé,20.0,6393,10,2022-03-16 08:03:38,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch10_main_20220316080009_20220316090009.mp4
clip_356_6432_9_2022-03-16 19:29:42_Diarrhé.mp4,temp_videos/Diarrhé/clip_356_6432_9_2022-03-16 19:29:42_Diarrhé.mp4,Diarrhé,20.0,6432,9,2022-03-16 19:29:42,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220316190008_20220316200008.mp4
clip_357_6829_9_2022-04-04 20:22:04_Pneumonie.mp4,temp_videos/Pneumonie/clip_357_6829_9_2022-04-04 20:22:04_Pneumonie.mp4,Pneumonie,20.0,6829,9,2022-04-04 20:22:04,/data/public/heureux_2022-02-16_2022-04-16/2022-03-30-2022-04-04/N862A6_ch9_main_20220404200008_20220404210008.mp4
clip_358_6746_10_2022-02-28 20:50:06_Diarrhé.mp4,temp_videos/Diarrhé/clip_358_6746_10_2022-02-28 20:50:06_Diarrhé.mp4,Diarrhé,20.0,6746,10,2022-02-28 20:50:06,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220228200009_20220228210009.mp4
clip_359_6375_10_2022-03-12 20:48:13_Diarrhé.mp4,temp_videos/Diarrhé/clip_359_6375_10_2022-03-12 20:48:13_Diarrhé.mp4,Diarrhé,20.0,6375,10,2022-03-12 20:48:13,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch10_main_20220312200009_20220312210009.mp4
clip_360_6839_9_2022-03-25 12:37:31_Diarrhé.mp4,temp_videos/Diarrhé/clip_360_6839_9_2022-03-25 12:37:31_Diarrhé.mp4,Diarrhé,20.0,6839,9,2022-03-25 12:37:31,/data/public/heureux_2022-02-16_2022-04-16/2022-03-24-2022-03-29/N862A6_ch9_main_20220325120008_20220325124131.mp4
clip_361_6760_10_2022-02-26 14:15:36_Pneumonie.mp4,temp_videos/Pneumonie/clip_361_6760_10_2022-02-26 14:15:36_Pneumonie.mp4,Pneumonie,20.0,6760,10,2022-02-26 14:15:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220226140009_20220226150009.mp4
clip_362_6760_10_2022-02-19 14:31:19_Healthy.mp4,temp_videos/Healthy/clip_362_6760_10_2022-02-19 14:31:19_Healthy.mp4,Healthy,20.0,6760,10,2022-02-19 14:31:19,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220219140009_20220219150009.mp4
clip_363_6420_9_2022-03-30 06:47:58_Pneumonie.mp4,temp_videos/Pneumonie/clip_363_6420_9_2022-03-30 06:47:58_Pneumonie.mp4,Pneumonie,20.0,6420,9,2022-03-30 06:47:58,/data/public/heureux_2022-02-16_2022-04-16/2022-03-30-2022-04-04/N862A6_ch9_main_20220330060000_20220330070008.mp4
clip_364_6831_9_2022-04-01 06:40:31_Pneumonie.mp4,temp_videos/Pneumonie/clip_364_6831_9_2022-04-01 06:40:31_Pneumonie.mp4,Pneumonie,20.0,6831,9,2022-04-01 06:40:31,/data/public/heureux_2022-02-16_2022-04-16/2022-03-30-2022-04-04/N862A6_ch9_main_20220401060000_20220401070008.mp4
clip_365_6355_9_2022-02-20 21:56:41_Healthy.mp4,temp_videos/Healthy/clip_365_6355_9_2022-02-20 21:56:41_Healthy.mp4,Healthy,20.0,6355,9,2022-02-20 21:56:41,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220220210008_20220220220000.mp4
clip_366_6388_10_2022-03-12 20:09:57_Diarrhé.mp4,temp_videos/Diarrhé/clip_366_6388_10_2022-03-12 20:09:57_Diarrhé.mp4,Diarrhé,20.0,6388,10,2022-03-12 20:09:57,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch10_main_20220312200009_20220312210009.mp4
clip_367_6831_9_2022-03-28 17:45:36_Pneumonie.mp4,temp_videos/Pneumonie/clip_367_6831_9_2022-03-28 17:45:36_Pneumonie.mp4,Pneumonie,20.0,6831,9,2022-03-28 17:45:36,/data/public/heureux_2022-02-16_2022-04-16/2022-03-24-2022-03-29/N862A6_ch9_main_20220328170008_20220328180008.mp4
clip_368_6838_9_2022-03-16 17:49:30_Diarrhé.mp4,temp_videos/Diarrhé/clip_368_6838_9_2022-03-16 17:49:30_Diarrhé.mp4,Diarrhé,20.0,6838,9,2022-03-16 17:49:30,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220316170008_20220316180008.mp4
clip_369_6412_1_2022-02-25 08:48:45_Diarrhé.mp4,temp_videos/Diarrhé/clip_369_6412_1_2022-02-25 08:48:45_Diarrhé.mp4,Diarrhé,20.0,6412,1,2022-02-25 08:48:45,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220225080000_20220225090000.mp4
clip_370_6771_2_2022-02-25 17:08:23_Pneumonie.mp4,temp_videos/Pneumonie/clip_370_6771_2_2022-02-25 17:08:23_Pneumonie.mp4,Pneumonie,20.0,6771,2,2022-02-25 17:08:23,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220225170001_20220225180001.mp4
clip_371_6771_2_2022-02-17 17:46:56_Healthy.mp4,temp_videos/Healthy/clip_371_6771_2_2022-02-17 17:46:56_Healthy.mp4,Healthy,20.0,6771,2,2022-02-17 17:46:56,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217170001_20220217180001.mp4
clip_372_6842_9_2022-03-16 11:02:54_Diarrhé.mp4,temp_videos/Diarrhé/clip_372_6842_9_2022-03-16 11:02:54_Diarrhé.mp4,Diarrhé,20.0,6842,9,2022-03-16 11:02:54,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220316110008_20220316120008.mp4
clip_373_6370_10_2022-02-20 21:25:04_Pneumonie.mp4,temp_videos/Pneumonie/clip_373_6370_10_2022-02-20 21:25:04_Pneumonie.mp4,Pneumonie,20.0,6370,10,2022-02-20 21:25:04,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220220210009_20220220220000.mp4
clip_374_6393_10_2022-02-24 14:35:58_Healthy.mp4,temp_videos/Healthy/clip_374_6393_10_2022-02-24 14:35:58_Healthy.mp4,Healthy,20.0,6393,10,2022-02-24 14:35:58,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220224140009_20220224150009.mp4
clip_375_6382_10_2022-03-02 10:13:15_Pneumonie.mp4,temp_videos/Pneumonie/clip_375_6382_10_2022-03-02 10:13:15_Pneumonie.mp4,Pneumonie,20.0,6382,10,2022-03-02 10:13:15,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220302100009_20220302110009.mp4
clip_376_6420_9_2022-03-25 09:05:37_Pneumonie.mp4,temp_videos/Pneumonie/clip_376_6420_9_2022-03-25 09:05:37_Pneumonie.mp4,Pneumonie,20.0,6420,9,2022-03-25 09:05:37,/data/public/heureux_2022-02-16_2022-04-16/2022-03-24-2022-03-29/N862A6_ch9_main_20220325090008_20220325100008.mp4
clip_377_6420_9_2022-03-30 14:38:52_Pneumonie.mp4,temp_videos/Pneumonie/clip_377_6420_9_2022-03-30 14:38:52_Pneumonie.mp4,Pneumonie,20.0,6420,9,2022-03-30 14:38:52,/data/public/heureux_2022-02-16_2022-04-16/2022-03-30-2022-04-04/N862A6_ch9_main_20220330140008_20220330150008.mp4
clip_378_6827_9_2022-03-30 15:49:09_Healthy.mp4,temp_videos/Healthy/clip_378_6827_9_2022-03-30 15:49:09_Healthy.mp4,Healthy,20.0,6827,9,2022-03-30 15:49:09,/data/public/heureux_2022-02-16_2022-04-16/2022-03-30-2022-04-04/N862A6_ch9_main_20220330150008_20220330160008.mp4
clip_379_6385_10_2022-03-18 08:06:46_Healthy.mp4,temp_videos/Healthy/clip_379_6385_10_2022-03-18 08:06:46_Healthy.mp4,Healthy,20.0,6385,10,2022-03-18 08:06:46,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch10_main_20220318080009_20220318090009.mp4
clip_380_6794_2_2022-02-19 08:50:57_Pneumonie.mp4,temp_videos/Pneumonie/clip_380_6794_2_2022-02-19 08:50:57_Pneumonie.mp4,Pneumonie,20.0,6794,2,2022-02-19 08:50:57,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220219080001_20220219090001.mp4
clip_381_6382_10_2022-03-16 06:40:48_Healthy.mp4,temp_videos/Healthy/clip_381_6382_10_2022-03-16 06:40:48_Healthy.mp4,Healthy,20.0,6382,10,2022-03-16 06:40:48,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch10_main_20220316060000_20220316070009.mp4
clip_382_6794_2_2022-02-28 10:01:33_Pneumonie.mp4,temp_videos/Pneumonie/clip_382_6794_2_2022-02-28 10:01:33_Pneumonie.mp4,Pneumonie,20.0,6794,2,2022-02-28 10:01:33,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220228100001_20220228110001.mp4
clip_383_6426_9_2022-03-25 07:45:39_Pneumonie.mp4,temp_videos/Pneumonie/clip_383_6426_9_2022-03-25 07:45:39_Pneumonie.mp4,Pneumonie,20.0,6426,9,2022-03-25 07:45:39,/data/public/heureux_2022-02-16_2022-04-16/2022-03-24-2022-03-29/N862A6_ch9_main_20220325070008_20220325080008.mp4
clip_384_6838_9_2022-04-06 09:13:49_Pneumonie.mp4,temp_videos/Pneumonie/clip_384_6838_9_2022-04-06 09:13:49_Pneumonie.mp4,Pneumonie,20.0,6838,9,2022-04-06 09:13:49,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch9_main_20220406090008_20220406100008.mp4
clip_385_6385_10_2022-03-09 18:48:55_Pneumonie.mp4,temp_videos/Pneumonie/clip_385_6385_10_2022-03-09 18:48:55_Pneumonie.mp4,Pneumonie,20.0,6385,10,2022-03-09 18:48:55,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220309180009_20220309190009.mp4
clip_386_6370_10_2022-02-27 16:14:07_Pneumonie.mp4,temp_videos/Pneumonie/clip_386_6370_10_2022-02-27 16:14:07_Pneumonie.mp4,Pneumonie,20.0,6370,10,2022-02-27 16:14:07,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220227160009_20220227170009.mp4
clip_387_6724_10_2022-02-23 19:47:38_Pneumonie.mp4,temp_videos/Pneumonie/clip_387_6724_10_2022-02-23 19:47:38_Pneumonie.mp4,Pneumonie,20.0,6724,10,2022-02-23 19:47:38,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220223190009_20220223200009.mp4
clip_388_6746_10_2022-03-13 19:13:44_Pneumonie.mp4,temp_videos/Pneumonie/clip_388_6746_10_2022-03-13 19:13:44_Pneumonie.mp4,Pneumonie,20.0,6746,10,2022-03-13 19:13:44,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch10_main_20220313190009_20220313200009.mp4
clip_389_6403_2_2022-02-21 11:17:44_Diarrhé.mp4,temp_videos/Diarrhé/clip_389_6403_2_2022-02-21 11:17:44_Diarrhé.mp4,Diarrhé,20.0,6403,2,2022-02-21 11:17:44,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220221110001_20220221120001.mp4
clip_390_6841_9_2022-03-28 09:18:04_Healthy.mp4,temp_videos/Healthy/clip_390_6841_9_2022-03-28 09:18:04_Healthy.mp4,Healthy,20.0,6841,9,2022-03-28 09:18:04,/data/public/heureux_2022-02-16_2022-04-16/2022-03-24-2022-03-29/N862A6_ch9_main_20220328090008_20220328100008.mp4
clip_391_6773_2_2022-02-21 21:14:27_Diarrhé.mp4,temp_videos/Diarrhé/clip_391_6773_2_2022-02-21 21:14:27_Diarrhé.mp4,Diarrhé,20.0,6773,2,2022-02-21 21:14:27,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220221210001_20220221220000.mp4
clip_392_6839_9_2022-03-28 06:06:04_Healthy.mp4,temp_videos/Healthy/clip_392_6839_9_2022-03-28 06:06:04_Healthy.mp4,Healthy,20.0,6839,9,2022-03-28 06:06:04,/data/public/heureux_2022-02-16_2022-04-16/2022-03-24-2022-03-29/N862A6_ch9_main_20220328060000_20220328070008.mp4
clip_394_6780_2_2022-02-27 21:33:29_Pneumonie.mp4,temp_videos/Pneumonie/clip_394_6780_2_2022-02-27 21:33:29_Pneumonie.mp4,Pneumonie,20.0,6780,2,2022-02-27 21:33:29,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227210001_20220227220000.mp4
clip_395_6764_10_2022-03-08 06:02:17_Pneumonie.mp4,temp_videos/Pneumonie/clip_395_6764_10_2022-03-08 06:02:17_Pneumonie.mp4,Pneumonie,20.0,6764,10,2022-03-08 06:02:17,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220308060000_20220308070009.mp4
clip_396_6766_10_2022-03-18 21:17:02_Healthy.mp4,temp_videos/Healthy/clip_396_6766_10_2022-03-18 21:17:02_Healthy.mp4,Healthy,20.0,6766,10,2022-03-18 21:17:02,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch10_main_20220318210009_20220318220000.mp4
clip_397_6774_2_2022-02-23 20:35:51_Pneumonie.mp4,temp_videos/Pneumonie/clip_397_6774_2_2022-02-23 20:35:51_Pneumonie.mp4,Pneumonie,20.0,6774,2,2022-02-23 20:35:51,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223200001_20220223210001.mp4
clip_398_6432_9_2022-03-18 08:54:01_Diarrhé.mp4,temp_videos/Diarrhé/clip_398_6432_9_2022-03-18 08:54:01_Diarrhé.mp4,Diarrhé,20.0,6432,9,2022-03-18 08:54:01,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch9_main_20220318080008_20220318090008.mp4
clip_399_6388_10_2022-03-13 12:03:59_Pneumonie.mp4,temp_videos/Pneumonie/clip_399_6388_10_2022-03-13 12:03:59_Pneumonie.mp4,Pneumonie,20.0,6388,10,2022-03-13 12:03:59,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch10_main_20220313120009_20220313124116.mp4
clip_400_6841_9_2022-03-18 14:11:14_Diarrhé.mp4,temp_videos/Diarrhé/clip_400_6841_9_2022-03-18 14:11:14_Diarrhé.mp4,Diarrhé,20.0,6841,9,2022-03-18 14:11:14,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch9_main_20220318140008_20220318150008.mp4
clip_402_6774_2_2022-02-20 13:26:04_Healthy.mp4,temp_videos/Healthy/clip_402_6774_2_2022-02-20 13:26:04_Healthy.mp4,Healthy,20.0,6774,2,2022-02-20 13:26:04,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220220130001_20220220140001.mp4
clip_403_6783_2_2022-02-26 18:53:05_Healthy.mp4,temp_videos/Healthy/clip_403_6783_2_2022-02-26 18:53:05_Healthy.mp4,Healthy,20.0,6783,2,2022-02-26 18:53:05,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226180001_20220226190001.mp4
clip_405_6370_10_2022-02-26 11:06:38_Pneumonie.mp4,temp_videos/Pneumonie/clip_405_6370_10_2022-02-26 11:06:38_Pneumonie.mp4,Pneumonie,20.0,6370,10,2022-02-26 11:06:38,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220226110009_20220226114104.mp4
clip_406_6841_9_2022-03-18 17:20:20_Diarrhé.mp4,temp_videos/Diarrhé/clip_406_6841_9_2022-03-18 17:20:20_Diarrhé.mp4,Diarrhé,20.0,6841,9,2022-03-18 17:20:20,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch9_main_20220318170008_20220318180008.mp4
clip_407_6385_10_2022-03-01 15:44:48_Pneumonie.mp4,temp_videos/Pneumonie/clip_407_6385_10_2022-03-01 15:44:48_Pneumonie.mp4,Pneumonie,20.0,6385,10,2022-03-01 15:44:48,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220301150009_20220301160009.mp4
clip_408_6385_10_2022-02-26 11:35:56_Pneumonie.mp4,temp_videos/Pneumonie/clip_408_6385_10_2022-02-26 11:35:56_Pneumonie.mp4,Pneumonie,20.0,6385,10,2022-02-26 11:35:56,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220226110009_20220226114104.mp4
clip_409_6385_10_2022-03-08 12:48:27_Pneumonie.mp4,temp_videos/Pneumonie/clip_409_6385_10_2022-03-08 12:48:27_Pneumonie.mp4,Pneumonie,20.0,6385,10,2022-03-08 12:48:27,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220308120009_20220308130009.mp4
clip_410_6827_9_2022-03-23 15:04:27_Pneumonie.mp4,temp_videos/Pneumonie/clip_410_6827_9_2022-03-23 15:04:27_Pneumonie.mp4,Pneumonie,20.0,6827,9,2022-03-23 15:04:27,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch9_main_20220323150008_20220323160008.mp4
clip_411_6838_9_2022-03-23 08:58:07_Diarrhé.mp4,temp_videos/Diarrhé/clip_411_6838_9_2022-03-23 08:58:07_Diarrhé.mp4,Diarrhé,20.0,6838,9,2022-03-23 08:58:07,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch9_main_20220323080008_20220323090008.mp4
clip_412_6841_9_2022-04-01 19:37:45_Pneumonie.mp4,temp_videos/Pneumonie/clip_412_6841_9_2022-04-01 19:37:45_Pneumonie.mp4,Pneumonie,20.0,6841,9,2022-04-01 19:37:45,/data/public/heureux_2022-02-16_2022-04-16/2022-03-30-2022-04-04/N862A6_ch9_main_20220401190008_20220401200008.mp4
clip_413_6746_10_2022-03-06 18:17:31_Diarrhé.mp4,temp_videos/Diarrhé/clip_413_6746_10_2022-03-06 18:17:31_Diarrhé.mp4,Diarrhé,20.0,6746,10,2022-03-06 18:17:31,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220306180009_20220306190009.mp4
clip_414_6388_10_2022-02-28 18:02:34_Healthy.mp4,temp_videos/Healthy/clip_414_6388_10_2022-02-28 18:02:34_Healthy.mp4,Healthy,20.0,6388,10,2022-02-28 18:02:34,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220228180009_20220228190009.mp4
clip_415_6773_2_2022-02-16 15:47:38_Diarrhé.mp4,temp_videos/Diarrhé/clip_415_6773_2_2022-02-16 15:47:38_Diarrhé.mp4,Diarrhé,20.0,6773,2,2022-02-16 15:47:38,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220216150001_20220216160001.mp4
clip_416_6382_10_2022-03-06 08:59:58_Pneumonie.mp4,temp_videos/Pneumonie/clip_416_6382_10_2022-03-06 08:59:58_Pneumonie.mp4,Pneumonie,20.0,6382,10,2022-03-06 08:59:58,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220306080009_20220306090009.mp4
clip_417_6426_9_2022-03-25 21:29:51_Pneumonie.mp4,temp_videos/Pneumonie/clip_417_6426_9_2022-03-25 21:29:51_Pneumonie.mp4,Pneumonie,20.0,6426,9,2022-03-25 21:29:51,/data/public/heureux_2022-02-16_2022-04-16/2022-03-24-2022-03-29/N862A6_ch9_main_20220325210008_20220325220000.mp4
clip_418_6766_10_2022-03-21 21:25:02_Diarrhé.mp4,temp_videos/Diarrhé/clip_418_6766_10_2022-03-21 21:25:02_Diarrhé.mp4,Diarrhé,20.0,6766,10,2022-03-21 21:25:02,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch10_main_20220321210009_20220321220000.mp4
clip_419_6786_2_2022-02-25 17:44:54_Pneumonie.mp4,temp_videos/Pneumonie/clip_419_6786_2_2022-02-25 17:44:54_Pneumonie.mp4,Pneumonie,20.0,6786,2,2022-02-25 17:44:54,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220225170001_20220225180001.mp4
clip_420_6385_10_2022-03-12 09:59:55_Pneumonie.mp4,temp_videos/Pneumonie/clip_420_6385_10_2022-03-12 09:59:55_Pneumonie.mp4,Pneumonie,20.0,6385,10,2022-03-12 09:59:55,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch10_main_20220312090009_20220312100009.mp4
clip_421_6787_2_2022-03-02 21:13:07_Diarrhé.mp4,temp_videos/Diarrhé/clip_421_6787_2_2022-03-02 21:13:07_Diarrhé.mp4,Diarrhé,20.0,6787,2,2022-03-02 21:13:07,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220302210001_20220302220000.mp4
clip_422_6842_9_2022-03-16 11:09:59_Diarrhé.mp4,temp_videos/Diarrhé/clip_422_6842_9_2022-03-16 11:09:59_Diarrhé.mp4,Diarrhé,20.0,6842,9,2022-03-16 11:09:59,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220316110008_20220316120008.mp4
clip_423_6360_9_2022-02-24 10:05:10_Diarrhé.mp4,temp_videos/Diarrhé/clip_423_6360_9_2022-02-24 10:05:10_Diarrhé.mp4,Diarrhé,20.0,6360,9,2022-02-24 10:05:10,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220224100008_20220224110008.mp4
clip_424_6839_9_2022-04-06 21:27:23_Healthy.mp4,temp_videos/Healthy/clip_424_6839_9_2022-04-06 21:27:23_Healthy.mp4,Healthy,20.0,6839,9,2022-04-06 21:27:23,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch9_main_20220406210008_20220406220000.mp4
